"timestamp","case_id","activity_name","resource","user_response"
"2024-05-07T14:41:16.395Z","17","VotarAsignaturaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","examen cálculo final"
"2024-05-15T07:39:41.985Z","70","ElegirAsignaturaInformaticaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","Sistemas Operativos"
"2024-05-07T14:29:28.178Z","9","CrearOpcionesEncuestaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","5 de junio"
"2024-05-09T14:31:51.277Z","6","ElegirTitulacionIntent","amzn1.ask.account.AMA66SHOJVPPXKTATI7CSG3SGPGZLPZSSSRQX34YCCC7X2XHNS57Y32IWOM42FVHAKU44YTGZTHR4VHYJKV2XHEUU4JSW6SKMVIA3INQPCND5TJ3E2PA52SVETDKUZN7MOTV6WWTWCVDPHFMXO5GM3P6IIJ7WAXMDVHY5O5MBI26M7D7Y7ALTBOEGXKQNREZUGSJXOLRRBOQ5RXCMMY5PGE6JJAFMV2PVNWOFIG2Z4","Ingeniería Informática"
"2024-05-08T16:53:52.128Z","6","InscribirAsignaturaIntent","amzn1.ask.account.AMA6GWNBIATEG5QZTRXAGN62YQJGIRJJMBNGQ3PA63KU6WEUYFTTM4NXFPDVSX4C3R73DQST43YXISYRYZUFWP3D7FU3F5I5J5UMBNYHXJPWJZT2HFDH7HQ53QORN65ZTTJONFKSVQQJRLICBUFQMYM6LYAGLGMWHRJJPB5XXQGO3TSBWXY25JUN4GC536IE7DYJWDXR5JOMFM4RLNILKBVXJHGGV2FTBMAHQOG4BQ4A","Quiero inscribirme en una asignatura"
"2024-05-13T10:33:01.685Z","45","LanzarEncuestaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","lanzar votación"
"2024-05-15T07:46:33.626Z","75","VotarAsignaturaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","examen cálculo final"
"2024-05-13T10:25:54.228Z","40","EleccionVotacionAsignaturaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","12 de agosto"
"2024-05-02T10:47:51.820Z","2","CrearOpcionesEncuestaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","10 de junio"
"2024-05-13T10:21:10.470Z","34","CrearOpcionesEncuestaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","12 de julii"
"2024-05-07T14:42:47.064Z","19","InscribirAsignaturaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","Quiero inscribirme en una asignatura"
"2024-05-13T10:20:14.353Z","33","EleccionVotacionAsignaturaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","12 de junio"
"2024-05-08T17:01:46.244Z","25","ElegirAsignaturaInformaticaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","Cálculo"
"2024-05-09T14:34:53.963Z","10","RecordarOpcionesIntent","amzn1.ask.account.AMA66SHOJVPPXKTATI7CSG3SGPGZLPZSSSRQX34YCCC7X2XHNS57Y32IWOM42FVHAKU44YTGZTHR4VHYJKV2XHEUU4JSW6SKMVIA3INQPCND5TJ3E2PA52SVETDKUZN7MOTV6WWTWCVDPHFMXO5GM3P6IIJ7WAXMDVHY5O5MBI26M7D7Y7ALTBOEGXKQNREZUGSJXOLRRBOQ5RXCMMY5PGE6JJAFMV2PVNWOFIG2Z4","Recuérdame las opciones"
"2024-05-07T14:42:07.734Z","18","ElegirAsignaturaInformaticaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","Álgebra Lineal y Estructuras Matemáticas"
"2024-05-09T14:37:19.303Z","12","CrearTituloEncuestaIntent","amzn1.ask.account.AMA66SHOJVPPXKTATI7CSG3SGPGZLPZSSSRQX34YCCC7X2XHNS57Y32IWOM42FVHAKU44YTGZTHR4VHYJKV2XHEUU4JSW6SKMVIA3INQPCND5TJ3E2PA52SVETDKUZN7MOTV6WWTWCVDPHFMXO5GM3P6IIJ7WAXMDVHY5O5MBI26M7D7Y7ALTBOEGXKQNREZUGSJXOLRRBOQ5RXCMMY5PGE6JJAFMV2PVNWOFIG2Z4","examen final circuitos"
"2024-05-09T14:35:49.717Z","11","CrearTituloEncuestaIntent","amzn1.ask.account.AMA66SHOJVPPXKTATI7CSG3SGPGZLPZSSSRQX34YCCC7X2XHNS57Y32IWOM42FVHAKU44YTGZTHR4VHYJKV2XHEUU4JSW6SKMVIA3INQPCND5TJ3E2PA52SVETDKUZN7MOTV6WWTWCVDPHFMXO5GM3P6IIJ7WAXMDVHY5O5MBI26M7D7Y7ALTBOEGXKQNREZUGSJXOLRRBOQ5RXCMMY5PGE6JJAFMV2PVNWOFIG2Z4","examen final circuitos"
"2024-05-09T14:37:08.438Z","12","ElegirAsignaturaTelecoIntent","amzn1.ask.account.AMA66SHOJVPPXKTATI7CSG3SGPGZLPZSSSRQX34YCCC7X2XHNS57Y32IWOM42FVHAKU44YTGZTHR4VHYJKV2XHEUU4JSW6SKMVIA3INQPCND5TJ3E2PA52SVETDKUZN7MOTV6WWTWCVDPHFMXO5GM3P6IIJ7WAXMDVHY5O5MBI26M7D7Y7ALTBOEGXKQNREZUGSJXOLRRBOQ5RXCMMY5PGE6JJAFMV2PVNWOFIG2Z4","Análisis de Circuitos"
"2024-05-07T14:29:32.835Z","9","CrearOpcionesEncuestaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","10 de junio"
"2024-05-07T14:26:48.898Z","6","ElegirTitulacionIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","Ingeniería Informática"
"2024-05-15T07:41:41.045Z","71","CrearTituloEncuestaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","examen ig final"
"2024-05-09T14:40:40.810Z","14","ElegirAsignaturaInformaticaIntent","amzn1.ask.account.AMA66SHOJVPPXKTATI7CSG3SGPGZLPZSSSRQX34YCCC7X2XHNS57Y32IWOM42FVHAKU44YTGZTHR4VHYJKV2XHEUU4JSW6SKMVIA3INQPCND5TJ3E2PA52SVETDKUZN7MOTV6WWTWCVDPHFMXO5GM3P6IIJ7WAXMDVHY5O5MBI26M7D7Y7ALTBOEGXKQNREZUGSJXOLRRBOQ5RXCMMY5PGE6JJAFMV2PVNWOFIG2Z4","Sistemas Operativos"
"2024-05-14T09:25:21.259Z","60","VotarAsignaturaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","examen prácticas 1 inteligencia artificial"
"2024-05-09T14:37:49.978Z","12","EliminarVotacionIntent","amzn1.ask.account.AMA66SHOJVPPXKTATI7CSG3SGPGZLPZSSSRQX34YCCC7X2XHNS57Y32IWOM42FVHAKU44YTGZTHR4VHYJKV2XHEUU4JSW6SKMVIA3INQPCND5TJ3E2PA52SVETDKUZN7MOTV6WWTWCVDPHFMXO5GM3P6IIJ7WAXMDVHY5O5MBI26M7D7Y7ALTBOEGXKQNREZUGSJXOLRRBOQ5RXCMMY5PGE6JJAFMV2PVNWOFIG2Z4","Quiero eliminar una votación"
"2024-05-08T17:01:43.307Z","25","ElegirTitulacionIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","Ingeniería Informática"
"2024-05-02T10:49:08.260Z","3","InscribirAsignaturaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","Quiero inscribirme en una asignatura"
"2024-05-14T17:44:33.612Z","9","ElegirTitulacionIntent","amzn1.ask.account.AMAYXGUOKXGXPRPYZJL4PFMNMV5X7CQL2XY2NB3K4I2LYMIAIBWJQDOAKP46KRCWKWXMS766DZ2OQTOYXGIKY4SAHJZMNGBHBANSIJMBRN43VTD57SG6LSMUAYDRY6BXBTADEM35KIGJHOHBHN3KJEJ2W37QJ74BOSM4KC54Z52XJUNQBAJRQH5UYRYEJRCQYMFYG7JBCOCNSZAGQ4TPLK4VLHVQBAITG744WP2LSQ","Ingeniería de Tecnologías de Telecomunicación"
"2024-05-07T14:42:31.715Z","18","ElegirAsignaturaInformaticaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","Fundamentos de Software"
"2024-05-07T14:29:50.483Z","10","EliminarVotacionIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","Quiero eliminar una votación"
"2024-05-20T08:44:29.048Z","89","VerVotacionesIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","Quiero ver votaciones abiertas"
"2024-05-07T14:40:30.513Z","17","CrearOpcionesEncuestaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","11 de junio"
"2024-05-07T14:39:20.242Z","16","LanzarEncuestaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","crear votación"
"2024-05-08T17:01:02.736Z","7","EleccionVotacionAsignaturaIntent","amzn1.ask.account.AMA6GWNBIATEG5QZTRXAGN62YQJGIRJJMBNGQ3PA63KU6WEUYFTTM4NXFPDVSX4C3R73DQST43YXISYRYZUFWP3D7FU3F5I5J5UMBNYHXJPWJZT2HFDH7HQ53QORN65ZTTJONFKSVQQJRLICBUFQMYM6LYAGLGMWHRJJPB5XXQGO3TSBWXY25JUN4GC536IE7DYJWDXR5JOMFM4RLNILKBVXJHGGV2FTBMAHQOG4BQ4A","14 de junio"
"2024-05-09T14:35:35.182Z","11","LanzarEncuestaIntent","amzn1.ask.account.AMA66SHOJVPPXKTATI7CSG3SGPGZLPZSSSRQX34YCCC7X2XHNS57Y32IWOM42FVHAKU44YTGZTHR4VHYJKV2XHEUU4JSW6SKMVIA3INQPCND5TJ3E2PA52SVETDKUZN7MOTV6WWTWCVDPHFMXO5GM3P6IIJ7WAXMDVHY5O5MBI26M7D7Y7ALTBOEGXKQNREZUGSJXOLRRBOQ5RXCMMY5PGE6JJAFMV2PVNWOFIG2Z4","quiero lanzar una votación"
"2024-05-14T08:26:42.478Z","47","LanzarEncuestaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","quiero crear una votación"
"2024-05-14T09:22:41.028Z","57","EliminarVotacionIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","Quiero eliminar una votación"
"2024-05-14T09:26:47.935Z","63","VerVotacionesIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","Votaciones abiertas"
"2024-05-08T16:51:50.922Z","3","VerVotacionesIntent","amzn1.ask.account.AMA6GWNBIATEG5QZTRXAGN62YQJGIRJJMBNGQ3PA63KU6WEUYFTTM4NXFPDVSX4C3R73DQST43YXISYRYZUFWP3D7FU3F5I5J5UMBNYHXJPWJZT2HFDH7HQ53QORN65ZTTJONFKSVQQJRLICBUFQMYM6LYAGLGMWHRJJPB5XXQGO3TSBWXY25JUN4GC536IE7DYJWDXR5JOMFM4RLNILKBVXJHGGV2FTBMAHQOG4BQ4A","Quiero ver votaciones abiertas"
"2024-05-02T10:47:20.134Z","2","LanzarEncuestaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","quiero lanzar una encuesta"
"2024-05-13T10:23:31.242Z","37","VotarAsignaturaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","examen circuitos final"
"2024-05-14T09:23:06.232Z","58","VerVotacionesIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","Quiero ver votaciones abiertas"
"2024-05-14T09:34:46.841Z","67","InscribirAsignaturaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","Quiero inscribirme en una asignatura"
"2024-05-14T08:26:32.730Z","47","RecordarOpcionesIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","Recuérdame las opciones"
"2024-05-15T09:06:47.380Z","77","ElegirTitulacionIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","Ingeniería Informática"
"2024-05-13T10:32:05.673Z","44","ElegirTitulacionIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","Ingeniería Informática"
"2024-05-14T09:15:19.567Z","54","VotarAsignaturaIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","examen recuperación sistemas concurrentes"
"2024-05-14T09:20:22.593Z","56","VerVotacionesIntent","amzn1.ask.account.AMA7KBRJLT4GHA2QV43RQ57VYTZZOJYIESFV7PJEOPIF45L2BQU4BO4XHKI7TPSIQCNCMDJUTM7BGFFP7RO3BVCNJKCHTLVYSDQHONSRRBOTX3OCJ7POW7QYDH3O5KDJMPWKSENUM3KD23ZOQ4XERVMSMQOXI6AIMGEVUD75RSIETVDF53R4DKX3GLUYUSXNLTE3KJJ2WUVHPKMCPOMH7NVML4J5RV2BOXRL5AK7MJGQ","Quiero ver votaciones abiertas"
"2024-05-08T16:53:56.985Z","6","ElegirTitulacionIntent","amzn1.ask.account.AMA6GWNBIATEG5QZTRXAGN62YQJGIRJJMBNGQ3PA63KU6WEUYFTTM4NXFPDVSX4C3R73DQST43YXISYRYZUFWP3D7FU3F5I5J5UMBNYHXJPWJZT2HFDH7HQ53QORN65ZTTJONFKSVQQJRLICBUFQMYM6LYAGLGMWHRJJPB5XXQGO3TSBWXY25JUN4GC536IE7DYJWDXR5JOMFM4RLNILKBVXJHGGV2FTBMAHQOG4BQ4A","Ingeniería Informática"
